companyId,name,industry,hqCity,country,size
487,Astra Networks 487,Consulting,Madrid,NL,11-50
488,Smart Logistics 488,Gaming,Murcia,IE,1-10
489,Tech Partners 489,Software,Dublin,ES,11-50
490,Nimbus Systems 490,AI,Brussels,BE,11-50
491,Green Networks 491,Software,Porto,DE,1-10
492,Nimbus Labs 492,HealthTech,Dublin,NL,201-1000
493,Fusion Health 493,EdTech,Brussels,ES,51-200
494,Orbit Finance 494,Energy,Bilbao,IE,1000+
495,Astra Security 495,HealthTech,Dublin,NL,1000+
496,Prime Consulting 496,Manufacturing,Milan,FR,11-50
497,Nova Labs 497,HealthTech,Paris,UK,1000+
498,Next AI 498,Manufacturing,Murcia,FR,51-200
499,Secure Health 499,Energy,Bilbao,IE,201-1000
500,Astra Consulting 500,Telecom,Paris,ES,11-50
501,Green Solutions 501,EdTech,Barcelona,DE,11-50
502,Vertex Partners 502,Software,Amsterdam,NL,201-1000
503,Astra Holdings 503,AI,London,DE,201-1000
504,Atlas Cloud 504,Biotech,Sevilla,UK,1000+
505,Secure Partners 505,Consulting,Murcia,IE,201-1000
506,Fusion Health 506,HealthTech,Lisboa,BE,51-200
507,Global Studios 507,Cybersecurity,Madrid,BE,11-50
508,Next AI 508,Biotech,Sevilla,PT,1000+
509,Smart Consulting 509,Gaming,Valladolid,NL,201-1000
510,Fusion Labs 510,Consulting,Paris,BE,11-50
511,Blue AI 511,Software,Zaragoza,IE,1000+
512,Atlas Consulting 512,Telecom,Rome,IE,1000+
513,Nova Media 513,Consulting,Porto,FR,1-10
514,Green Security 514,Manufacturing,Bilbao,BE,1000+
515,Nimbus Holdings 515,Energy,Barcelona,IT,51-200
516,Vertex Media 516,Cybersecurity,Dublin,NL,51-200
517,Blue Works 517,Software,Valencia,UK,1000+
518,Smart Holdings 518,FinTech,Barcelona,IT,11-50
519,Blue Finance 519,Consulting,Alicante,IT,11-50
520,Nimbus Logistics 520,Retail,Alicante,IE,1-10
521,Nova Cloud 521,EdTech,Paris,PT,1000+
522,Blue Holdings 522,Biotech,Bilbao,UK,51-200
523,Tech Networks 523,Logistics,Milan,PT,1000+
524,Orbit AI 524,Biotech,Valladolid,PT,1000+
525,Atlas Health 525,EdTech,Valencia,IE,51-200
526,Data Logistics 526,Energy,Sevilla,NL,201-1000
527,Rocket Group 527,Real Estate,Valladolid,DE,1000+
528,Next Labs 528,Gaming,Alicante,NL,201-1000
529,Nimbus Systems 529,HealthTech,Murcia,UK,51-200
530,Pulse Partners 530,Cybersecurity,Murcia,IE,1-10
531,Tech Networks 531,Real Estate,Alicante,NL,11-50
532,Rocket Energy 532,Energy,Sevilla,NL,1000+
533,Atlas Manufacturing 533,AI,Brussels,BE,201-1000
534,Data Security 534,HealthTech,Amsterdam,PT,1000+
535,Next Networks 535,Manufacturing,Porto,IT,201-1000
536,Data Studios 536,Biotech,London,BE,1-10
537,Vertex Energy 537,Software,Zaragoza,FR,1-10
538,Secure Networks 538,Logistics,Berlin,ES,201-1000
539,Urban Studios 539,Gaming,Porto,DE,51-200
540,Quantum Systems 540,Media,London,UK,11-50
541,Prime Retail 541,Media,Paris,IE,11-50
542,Orbit Labs 542,Media,Porto,BE,11-50
543,Secure Works 543,HealthTech,Valencia,IT,51-200
544,Atlas Finance 544,Consulting,Paris,DE,51-200
545,Orbit Studios 545,Media,London,IE,11-50
546,Green Partners 546,Software,Sevilla,DE,1000+
547,Smart Media 547,Logistics,Rome,BE,11-50
548,Vertex Security 548,FinTech,Zaragoza,PT,1-10
549,Atlas Logistics 549,Energy,Bilbao,IE,1000+
550,Astra Logistics 550,EdTech,Paris,PT,51-200
551,Atlas Manufacturing 551,FinTech,Lisboa,DE,201-1000
552,Data AI 552,EdTech,Murcia,ES,201-1000
553,Nova AI 553,Manufacturing,Alicante,NL,11-50
554,Blue Solutions 554,Logistics,Alicante,ES,1000+
555,Orbit Health 555,Cybersecurity,Rome,BE,1000+
556,Prime Energy 556,Consulting,Milan,IT,1000+
557,Vertex Cloud 557,Gaming,Murcia,IT,51-200
558,Astra AI 558,Media,Rome,IE,1-10
559,Blue Partners 559,Manufacturing,Rome,FR,1-10
560,Pulse Finance 560,Media,Sevilla,DE,51-200
561,Fusion AI 561,Biotech,Murcia,ES,201-1000
562,Atlas Health 562,Real Estate,Amsterdam,IT,1-10
563,Green Solutions 563,Biotech,Rome,ES,51-200
564,Orbit Consulting 564,FinTech,Porto,PT,51-200
565,Rocket Cloud 565,Software,Brussels,NL,201-1000
566,Blue Logistics 566,Retail,London,UK,1000+
567,Smart Partners 567,Manufacturing,Amsterdam,BE,201-1000
568,Blue Retail 568,Media,Madrid,ES,51-200
569,Rocket Networks 569,FinTech,Brussels,PT,1000+
570,Nimbus Group 570,Retail,Alicante,FR,11-50
571,Tech Finance 571,HealthTech,Lisboa,PT,1-10
572,Vertex Manufacturing 572,AI,Berlin,IT,201-1000
573,Blue Partners 573,Consulting,Sevilla,UK,51-200
574,Green Energy 574,Energy,Dublin,PT,11-50
575,Urban Logistics 575,Retail,Alicante,IE,1-10
576,Secure Health 576,HealthTech,Milan,UK,1-10
577,Atlas Systems 577,Telecom,Porto,PT,11-50
578,Tech Media 578,Software,Madrid,IE,201-1000
579,Smart Solutions 579,Gaming,Valencia,FR,11-50
580,Atlas Finance 580,Consulting,Rome,DE,51-200
581,Next Consulting 581,Gaming,Amsterdam,FR,201-1000
582,Green Media 582,EdTech,London,ES,1000+
583,Data Retail 583,HealthTech,Valladolid,UK,1-10
584,Astra Group 584,Consulting,Sevilla,NL,11-50
585,Atlas Consulting 585,Media,London,BE,201-1000
586,Quantum Networks 586,FinTech,Lisboa,DE,51-200
587,Blue AI 587,Real Estate,Zaragoza,IT,1-10
588,Astra Systems 588,Real Estate,Amsterdam,PT,1000+
589,Global Partners 589,AI,Rome,DE,51-200
590,Secure Consulting 590,Biotech,Zaragoza,UK,201-1000
591,Vertex Energy 591,AI,Valencia,NL,1-10
592,Orbit Networks 592,Media,Rome,NL,1000+
593,Vertex Works 593,Real Estate,Valladolid,ES,1000+
594,Data Holdings 594,FinTech,Valladolid,BE,11-50
595,Secure Systems 595,Software,Barcelona,UK,201-1000
596,Prime Studios 596,Telecom,Berlin,BE,1000+
597,Green Media 597,Gaming,Barcelona,DE,1-10
598,Quantum Group 598,Manufacturing,Lisboa,PT,11-50
599,Orbit Holdings 599,Software,Barcelona,IT,11-50
600,Next Works 600,Software,Alicante,IE,11-50
601,Vertex AI 601,Gaming,Paris,ES,11-50
602,Blue Security 602,Manufacturing,Brussels,UK,201-1000
603,Rocket Works 603,Retail,Murcia,IT,1-10
604,Nimbus Energy 604,AI,Murcia,DE,201-1000
605,Urban Security 605,Software,Paris,ES,201-1000
606,Blue AI 606,FinTech,Sevilla,PT,11-50
607,Orbit Labs 607,Consulting,Rome,IE,11-50
608,Urban Logistics 608,Logistics,Rome,UK,51-200
609,Rocket Cloud 609,HealthTech,Sevilla,IT,11-50
610,Global Retail 610,Real Estate,Zaragoza,FR,1000+
611,Data Finance 611,Real Estate,Sevilla,PT,11-50
612,Data Logistics 612,Consulting,Valencia,PT,11-50
613,Nimbus Security 613,Gaming,London,FR,201-1000
614,Atlas Systems 614,Retail,Zaragoza,IE,1-10
615,Rocket Solutions 615,EdTech,Lisboa,UK,11-50
616,Astra Health 616,Retail,Barcelona,IT,201-1000
617,Blue Works 617,FinTech,Alicante,FR,11-50
618,Secure Health 618,Software,London,PT,11-50
619,Atlas Media 619,Logistics,Rome,FR,11-50
620,Fusion Partners 620,Telecom,Sevilla,PT,201-1000
621,Pulse Retail 621,Software,Brussels,FR,51-200
622,Astra Systems 622,EdTech,Sevilla,DE,1-10
623,Vertex Solutions 623,Telecom,Paris,PT,11-50
624,Data Manufacturing 624,FinTech,Madrid,NL,1000+
625,Vertex Works 625,AI,London,DE,201-1000
626,Atlas Cloud 626,Gaming,London,NL,11-50
627,Quantum Retail 627,Gaming,Alicante,FR,51-200
628,Green Logistics 628,Energy,Málaga,IE,1-10
629,Nimbus Works 629,EdTech,Barcelona,NL,201-1000
630,Fusion AI 630,AI,Bilbao,IE,11-50
631,Vertex Energy 631,Cybersecurity,London,NL,201-1000
632,Vertex Health 632,Gaming,Lisboa,IE,201-1000
633,Blue Media 633,Retail,Alicante,DE,11-50
634,Rocket Holdings 634,Gaming,London,BE,201-1000
635,Astra Works 635,Retail,Paris,FR,201-1000
636,Next Retail 636,Biotech,Valladolid,IT,1-10
637,Prime Holdings 637,Media,Rome,FR,201-1000
638,Pulse Energy 638,Consulting,London,ES,11-50
639,Vertex Manufacturing 639,Consulting,Murcia,FR,201-1000
640,Rocket Holdings 640,EdTech,Berlin,IE,201-1000
641,Nova Consulting 641,Real Estate,Lisboa,BE,1-10
642,Next Labs 642,FinTech,Madrid,ES,1-10
643,Secure Labs 643,Media,Porto,DE,11-50
644,Prime Works 644,FinTech,Porto,IE,1000+
645,Quantum Finance 645,Media,Málaga,UK,51-200
646,Next Retail 646,Consulting,Bilbao,FR,201-1000
647,Next Retail 647,Cybersecurity,Málaga,BE,1000+
648,Orbit Cloud 648,Manufacturing,Sevilla,FR,201-1000
649,Next Systems 649,EdTech,Paris,NL,201-1000
650,Orbit Group 650,Software,Amsterdam,IE,201-1000
651,Rocket Manufacturing 651,Consulting,London,ES,201-1000
652,Rocket Studios 652,Media,Valencia,IE,1-10
653,Green Consulting 653,Logistics,Paris,FR,1-10
654,Prime Partners 654,Logistics,Valencia,IE,1000+
655,Orbit Solutions 655,Cybersecurity,Málaga,IE,51-200
656,Prime Media 656,Energy,Milan,ES,201-1000
657,Secure Group 657,Telecom,Alicante,UK,51-200
658,Quantum Energy 658,Media,Barcelona,UK,201-1000
659,Global Partners 659,Telecom,Bilbao,ES,1000+
660,Tech Works 660,AI,Zaragoza,NL,201-1000
661,Vertex Systems 661,Energy,Paris,IE,51-200
662,Pulse Energy 662,Cybersecurity,Lisboa,FR,51-200
663,Urban Retail 663,Retail,Dublin,UK,51-200
664,Global Health 664,FinTech,Lisboa,BE,1-10
665,Tech Consulting 665,HealthTech,Alicante,PT,11-50
666,Astra Labs 666,EdTech,Amsterdam,DE,1-10
667,Global Solutions 667,Software,Lisboa,PT,11-50
668,Rocket Health 668,Media,Sevilla,PT,1-10
669,Blue Holdings 669,FinTech,Málaga,PT,1-10
670,Tech Energy 670,Manufacturing,Zaragoza,ES,1-10
671,Vertex Partners 671,Retail,Dublin,DE,201-1000
672,Atlas Group 672,Real Estate,Valladolid,ES,201-1000
673,Green Media 673,Software,Valencia,FR,11-50
674,Urban Consulting 674,Retail,Sevilla,PT,11-50
675,Green Partners 675,Manufacturing,Málaga,IT,1000+
676,Smart Security 676,Cybersecurity,Milan,UK,11-50
677,Nimbus Cloud 677,Gaming,Alicante,BE,1-10
678,Urban Works 678,Consulting,Valencia,ES,1-10
679,Orbit Studios 679,Telecom,Brussels,IT,1-10
680,Quantum Solutions 680,FinTech,Lisboa,IE,1000+
681,Global Manufacturing 681,Energy,Lisboa,NL,51-200
682,Orbit Studios 682,Real Estate,Valladolid,NL,51-200
683,Fusion Holdings 683,Manufacturing,Amsterdam,FR,1-10
684,Astra Energy 684,Biotech,London,IE,201-1000
685,Quantum Health 685,Biotech,Bilbao,FR,201-1000
686,Nimbus Solutions 686,EdTech,Lisboa,IT,11-50
687,Vertex Studios 687,Software,Berlin,FR,11-50
688,Rocket Group 688,Retail,Sevilla,ES,201-1000
689,Orbit Consulting 689,Energy,Lisboa,DE,1-10
690,Orbit Logistics 690,Consulting,Valladolid,BE,51-200
691,Nova Holdings 691,Real Estate,Brussels,NL,201-1000
692,Nimbus Group 692,Real Estate,Barcelona,IE,1-10
693,Global Partners 693,Real Estate,Brussels,UK,11-50
694,Nova Media 694,Real Estate,Zaragoza,IT,201-1000
695,Tech Works 695,Consulting,Lisboa,UK,1000+
696,Nimbus Security 696,HealthTech,Brussels,FR,1000+
697,Smart Partners 697,Gaming,Bilbao,IE,1000+
698,Orbit Labs 698,Software,London,IE,201-1000
699,Nova Holdings 699,Media,Alicante,IE,201-1000
700,Urban Retail 700,Media,Amsterdam,IE,11-50
701,Blue Partners 701,Manufacturing,Amsterdam,DE,11-50
702,Orbit Manufacturing 702,Real Estate,Madrid,IE,1000+
703,Next Logistics 703,EdTech,Brussels,IE,1-10
704,Pulse Finance 704,Biotech,Brussels,UK,1-10
705,Quantum Logistics 705,Retail,Murcia,FR,51-200
706,Data Finance 706,Manufacturing,Alicante,ES,51-200
707,Astra Security 707,Real Estate,Rome,FR,51-200
708,Secure Finance 708,Media,Brussels,BE,11-50
709,Prime Security 709,HealthTech,Valladolid,ES,11-50
710,Pulse Media 710,Logistics,Alicante,IT,201-1000
711,Tech Works 711,Energy,Zaragoza,FR,51-200
712,Tech Solutions 712,Cybersecurity,Valencia,IE,201-1000
713,Blue Health 713,AI,Rome,FR,1000+
714,Quantum Partners 714,HealthTech,Murcia,NL,51-200
715,Prime Security 715,Biotech,Valladolid,FR,1000+
716,Blue Partners 716,Software,Sevilla,ES,51-200
717,Fusion Finance 717,Gaming,Bilbao,IE,201-1000
718,Fusion Solutions 718,Cybersecurity,Lisboa,IT,11-50
719,Secure Security 719,Telecom,Valladolid,IE,1000+
720,Rocket Systems 720,Telecom,Bilbao,NL,1-10
721,Global Consulting 721,EdTech,Sevilla,BE,11-50
722,Nova Labs 722,Gaming,Porto,IE,1-10
723,Nimbus Partners 723,FinTech,Dublin,IT,1000+
724,Data Media 724,Cybersecurity,Paris,FR,1000+
725,Global Holdings 725,Biotech,Málaga,PT,51-200
726,Nova AI 726,Telecom,Rome,ES,1-10
727,Nova Finance 727,Telecom,Barcelona,DE,11-50
728,Blue Consulting 728,Media,Lisboa,IT,201-1000
729,Tech Media 729,Logistics,Dublin,ES,201-1000
730,Fusion Labs 730,Telecom,Zaragoza,ES,11-50
731,Nova Manufacturing 731,Real Estate,Madrid,IE,1-10
732,Rocket Studios 732,Consulting,Paris,DE,11-50
733,Fusion Solutions 733,Logistics,Murcia,BE,51-200
734,Pulse Logistics 734,Consulting,Zaragoza,UK,51-200
735,Prime Partners 735,Energy,Paris,PT,51-200
736,Quantum Solutions 736,Biotech,Brussels,BE,201-1000
737,Prime Group 737,HealthTech,Barcelona,IT,1-10
738,Prime Holdings 738,Logistics,Zaragoza,UK,51-200
739,Quantum Systems 739,Manufacturing,Amsterdam,UK,11-50
740,Pulse Solutions 740,Logistics,Madrid,DE,11-50
741,Secure Holdings 741,Real Estate,Paris,IE,201-1000
742,Vertex Security 742,Consulting,Dublin,NL,1000+
743,Atlas Works 743,Manufacturing,Valencia,PT,1-10
744,Tech Security 744,Telecom,Madrid,UK,1-10
745,Smart Health 745,AI,Amsterdam,FR,1-10
746,Data Studios 746,Retail,Zaragoza,IT,51-200
747,Global Cloud 747,Cybersecurity,Madrid,UK,1-10
748,Next Works 748,EdTech,Murcia,NL,11-50
749,Next Solutions 749,Real Estate,Málaga,ES,1-10
750,Global AI 750,Biotech,Amsterdam,BE,51-200
751,Urban Solutions 751,Real Estate,Valencia,FR,11-50
752,Global Logistics 752,AI,Madrid,ES,201-1000
753,Nimbus Health 753,Cybersecurity,Málaga,ES,1000+
754,Data Labs 754,Energy,Valladolid,NL,11-50
755,Urban Solutions 755,Energy,Zaragoza,DE,201-1000
756,Tech Systems 756,Cybersecurity,Rome,NL,11-50
757,Data Works 757,Gaming,Valencia,IE,201-1000
758,Orbit Retail 758,Consulting,Porto,IE,1000+
759,Fusion Consulting 759,Media,Porto,IT,11-50
760,Rocket Logistics 760,Gaming,London,IE,51-200
761,Blue Finance 761,Cybersecurity,Porto,IT,1-10
762,Atlas Cloud 762,EdTech,Lisboa,IE,201-1000
763,Quantum Retail 763,Consulting,Barcelona,IE,1000+
764,Blue Security 764,Media,Rome,FR,1000+
765,Blue Holdings 765,AI,Valencia,IT,1-10
766,Pulse Retail 766,Telecom,Milan,PT,1000+
767,Tech Cloud 767,Consulting,Alicante,IE,201-1000
768,Next Partners 768,Gaming,Rome,IT,1000+
769,Vertex AI 769,Gaming,Berlin,PT,11-50
770,Quantum Consulting 770,Retail,Madrid,BE,1-10
771,Orbit Consulting 771,FinTech,Valladolid,DE,201-1000
772,Smart Holdings 772,HealthTech,Zaragoza,ES,1-10
773,Tech Works 773,HealthTech,Zaragoza,FR,1-10
774,Global Cloud 774,Biotech,Sevilla,IT,51-200
775,Vertex Solutions 775,Logistics,Lisboa,IT,51-200
776,Prime Works 776,Cybersecurity,Brussels,NL,1000+
777,Rocket Systems 777,Real Estate,Barcelona,NL,51-200
778,Astra Solutions 778,Energy,Dublin,IT,1000+
779,Next Energy 779,Gaming,Dublin,ES,201-1000
780,Data Finance 780,FinTech,Dublin,UK,1000+
781,Global Labs 781,Manufacturing,Sevilla,NL,201-1000
782,Secure AI 782,Real Estate,Barcelona,IE,51-200
783,Fusion Health 783,Retail,Brussels,IT,1-10
784,Tech Consulting 784,Software,Milan,NL,1-10
785,Pulse Group 785,Biotech,Murcia,IT,1000+
786,Data Cloud 786,HealthTech,Milan,NL,11-50
787,Quantum Works 787,Consulting,Barcelona,UK,1000+
788,Secure Energy 788,HealthTech,Bilbao,PT,11-50
789,Orbit Finance 789,Manufacturing,Madrid,IT,11-50
790,Vertex Systems 790,Logistics,Málaga,DE,51-200
791,Rocket Finance 791,Manufacturing,London,PT,1-10
792,Green Consulting 792,EdTech,Brussels,ES,201-1000
793,Orbit Studios 793,Cybersecurity,Madrid,BE,51-200
794,Fusion Networks 794,Cybersecurity,Dublin,ES,51-200
795,Nimbus Retail 795,Cybersecurity,Valencia,PT,1-10
796,Urban Studios 796,Real Estate,Paris,BE,11-50
797,Blue Networks 797,Software,Málaga,PT,1000+
798,Green Holdings 798,Biotech,Rome,IE,1000+
799,Urban Finance 799,FinTech,Málaga,IT,1-10
800,Fusion Systems 800,Manufacturing,Zaragoza,FR,51-200
801,Blue Logistics 801,Software,Porto,ES,1000+
802,Tech Networks 802,Energy,Amsterdam,BE,1-10
803,Smart Consulting 803,Media,Alicante,NL,11-50
804,Prime Finance 804,Real Estate,Dublin,DE,1-10
805,Green Logistics 805,FinTech,Bilbao,FR,1000+
806,Blue Labs 806,Real Estate,Milan,PT,1000+
807,Green AI 807,Cybersecurity,Porto,DE,51-200
808,Nimbus Systems 808,Cybersecurity,Barcelona,IE,201-1000
809,Tech Holdings 809,Gaming,Paris,NL,1000+
810,Nova Consulting 810,Real Estate,Brussels,BE,201-1000
811,Green AI 811,Logistics,Dublin,PT,201-1000
812,Atlas Solutions 812,Cybersecurity,Valencia,BE,1-10
813,Blue Systems 813,Gaming,Murcia,IT,51-200
814,Quantum Partners 814,Logistics,Rome,IE,51-200
815,Orbit Media 815,Real Estate,Paris,BE,1000+
816,Atlas Manufacturing 816,EdTech,Dublin,IE,1-10
817,Orbit Partners 817,FinTech,Murcia,UK,51-200
818,Smart Security 818,Manufacturing,Lisboa,IE,11-50
819,Rocket Holdings 819,Gaming,Valladolid,DE,51-200
820,Pulse Energy 820,Energy,Murcia,IT,11-50
821,Atlas Consulting 821,Logistics,Zaragoza,IE,1000+
822,Fusion Partners 822,Retail,London,BE,11-50
823,Next Works 823,Manufacturing,Zaragoza,IE,11-50
824,Orbit Studios 824,Manufacturing,Paris,NL,51-200
825,Rocket Health 825,Media,Bilbao,UK,1000+
826,Global Cloud 826,HealthTech,Paris,BE,201-1000
827,Tech Labs 827,Retail,Murcia,NL,201-1000
828,Fusion Manufacturing 828,Energy,Milan,IT,11-50
829,Urban Systems 829,Cybersecurity,Dublin,PT,201-1000
830,Nimbus Logistics 830,Media,Sevilla,FR,11-50
831,Next Studios 831,Telecom,Barcelona,PT,51-200
832,Next Retail 832,Energy,Bilbao,PT,201-1000
833,Prime Systems 833,Telecom,Madrid,PT,51-200
834,Atlas Cloud 834,Logistics,Berlin,DE,11-50
835,Nova Security 835,Energy,Rome,IE,11-50
836,Blue Solutions 836,Media,Alicante,FR,201-1000
837,Prime Retail 837,Software,Málaga,PT,1000+
838,Atlas Cloud 838,Real Estate,Sevilla,PT,11-50
839,Nimbus AI 839,Manufacturing,London,FR,11-50
840,Nova Cloud 840,HealthTech,Madrid,DE,51-200
841,Nimbus Manufacturing 841,AI,London,DE,11-50
842,Next Labs 842,Cybersecurity,London,NL,11-50
843,Vertex Security 843,AI,Madrid,BE,51-200
844,Prime Finance 844,Cybersecurity,Milan,IE,51-200
845,Tech Finance 845,AI,London,DE,51-200
846,Blue Labs 846,AI,Málaga,IT,11-50
847,Prime Partners 847,Gaming,Paris,UK,11-50
848,Smart AI 848,AI,Brussels,NL,1-10
849,Rocket AI 849,FinTech,London,ES,201-1000
850,Rocket Studios 850,Gaming,Paris,ES,201-1000
851,Nimbus Health 851,Cybersecurity,Valencia,IT,51-200
852,Astra AI 852,Energy,Porto,UK,201-1000
853,Green Group 853,Manufacturing,Amsterdam,BE,1000+
854,Pulse Holdings 854,Telecom,Paris,IE,1-10
855,Nova Labs 855,Consulting,Valencia,BE,1-10
856,Urban Labs 856,Energy,London,FR,51-200
857,Blue Energy 857,Energy,Málaga,DE,201-1000
858,Smart Group 858,FinTech,Alicante,PT,1000+
859,Data Manufacturing 859,Consulting,Valladolid,BE,201-1000
860,Nimbus Group 860,Manufacturing,Madrid,DE,1000+
861,Global Labs 861,HealthTech,Murcia,FR,1000+
862,Next Health 862,Gaming,Málaga,FR,1000+
863,Green AI 863,Software,Lisboa,FR,51-200
864,Pulse Solutions 864,Telecom,Paris,FR,11-50
865,Data Finance 865,EdTech,Bilbao,DE,1000+
866,Astra Manufacturing 866,Energy,London,DE,201-1000
867,Green Networks 867,Manufacturing,Málaga,ES,1-10
868,Vertex Consulting 868,Software,Valladolid,NL,1000+
869,Orbit Logistics 869,AI,Milan,NL,1000+
870,Astra Security 870,AI,Murcia,BE,201-1000
871,Green Media 871,Real Estate,Bilbao,ES,11-50
872,Global Security 872,Gaming,Valladolid,PT,1000+
873,Nimbus Logistics 873,AI,Valladolid,IE,1-10
874,Secure Finance 874,Retail,Madrid,DE,201-1000
875,Blue Health 875,EdTech,Valladolid,IT,11-50
876,Blue Solutions 876,Manufacturing,London,UK,201-1000
877,Vertex Health 877,Biotech,Porto,DE,201-1000
878,Blue Energy 878,Telecom,Alicante,FR,1-10
879,Smart Studios 879,Telecom,Porto,NL,201-1000
880,Nimbus Labs 880,Logistics,Porto,BE,1000+
881,Orbit Systems 881,Real Estate,Valencia,IE,51-200
882,Prime Works 882,Consulting,Madrid,PT,11-50
883,Fusion Cloud 883,Telecom,Madrid,BE,11-50
884,Pulse Studios 884,Software,London,IT,51-200
885,Atlas Health 885,Gaming,Brussels,IE,51-200
886,Astra Systems 886,HealthTech,London,NL,201-1000
887,Pulse Systems 887,FinTech,Bilbao,IT,51-200
888,Quantum Cloud 888,EdTech,Bilbao,DE,1-10
889,Atlas Logistics 889,Energy,Paris,DE,1-10
890,Data Works 890,Software,Bilbao,DE,201-1000
891,Rocket Holdings 891,Cybersecurity,Bilbao,IT,1000+
892,Rocket Cloud 892,Retail,Madrid,PT,11-50
893,Data Cloud 893,Real Estate,Valencia,DE,201-1000
894,Green Finance 894,HealthTech,Valencia,NL,51-200
895,Atlas Studios 895,Real Estate,Murcia,BE,1000+
896,Secure Partners 896,EdTech,Amsterdam,BE,51-200
897,Atlas AI 897,Manufacturing,Madrid,IT,201-1000
898,Urban Partners 898,Logistics,Dublin,IT,1-10
899,Rocket Works 899,Energy,Sevilla,FR,1000+
900,Nova AI 900,Manufacturing,London,FR,1-10
901,Fusion Media 901,Gaming,Berlin,IT,201-1000
902,Rocket Partners 902,Logistics,Valencia,DE,11-50
903,Atlas Finance 903,FinTech,Lisboa,ES,201-1000
904,Vertex Energy 904,EdTech,Berlin,NL,1-10
905,Secure Studios 905,HealthTech,Valladolid,DE,201-1000
906,Orbit Logistics 906,Retail,Paris,IT,11-50
907,Smart AI 907,Consulting,Lisboa,FR,1000+
908,Secure Manufacturing 908,AI,Valencia,PT,1-10
909,Global Solutions 909,EdTech,Rome,IT,201-1000
910,Global Consulting 910,Telecom,Madrid,NL,11-50
911,Data Consulting 911,Logistics,Porto,IE,1000+
912,Global Systems 912,Consulting,Valladolid,IE,1-10
913,Data Manufacturing 913,FinTech,Barcelona,ES,11-50
914,Green Logistics 914,Real Estate,Sevilla,UK,1000+
915,Smart Security 915,FinTech,Brussels,UK,11-50
916,Global Health 916,Energy,Málaga,BE,1-10
917,Orbit Security 917,Manufacturing,Valladolid,ES,201-1000
918,Secure Group 918,Real Estate,London,IE,1000+
919,Smart Works 919,AI,Berlin,DE,51-200
920,Secure Holdings 920,Manufacturing,London,FR,11-50
921,Data Labs 921,Telecom,Amsterdam,PT,11-50
922,Next Health 922,EdTech,Bilbao,PT,51-200
923,Secure Partners 923,Manufacturing,Dublin,IT,201-1000
924,Next Retail 924,Logistics,Zaragoza,NL,1-10
925,Astra Group 925,AI,Zaragoza,IE,1-10
926,Data Systems 926,Energy,Paris,FR,201-1000
927,Quantum Logistics 927,Media,London,FR,51-200
928,Nimbus Partners 928,Consulting,Madrid,FR,51-200
929,Nimbus Labs 929,Real Estate,Lisboa,FR,1-10
930,Blue AI 930,Real Estate,Murcia,DE,11-50
931,Nimbus Systems 931,Software,Porto,IE,1000+
932,Astra Partners 932,Software,Sevilla,NL,1000+
933,Prime Holdings 933,EdTech,Lisboa,BE,51-200
934,Pulse Logistics 934,Retail,Berlin,ES,201-1000
935,Rocket Retail 935,Logistics,Rome,NL,1-10
936,Smart Partners 936,Software,Berlin,PT,201-1000
937,Nimbus Health 937,Manufacturing,Lisboa,DE,201-1000
938,Urban Works 938,Telecom,Alicante,UK,201-1000
939,Urban Solutions 939,Manufacturing,Barcelona,DE,201-1000
940,Nova Logistics 940,Software,Berlin,ES,1-10
941,Urban Retail 941,Cybersecurity,Madrid,BE,51-200
942,Atlas Systems 942,Real Estate,Amsterdam,DE,1000+
943,Fusion Works 943,HealthTech,Alicante,IT,1000+
944,Secure Group 944,Retail,Madrid,IT,1-10
945,Secure AI 945,Real Estate,Madrid,PT,11-50
946,Urban Group 946,Logistics,Murcia,IT,11-50
947,Nimbus Holdings 947,Consulting,Porto,PT,51-200
948,Smart Retail 948,FinTech,Valencia,FR,1-10
949,Tech AI 949,FinTech,Murcia,FR,1-10
950,Quantum Partners 950,HealthTech,Milan,BE,201-1000
951,Pulse Networks 951,Real Estate,Brussels,UK,1-10
952,Astra Labs 952,Gaming,Málaga,IT,11-50
953,Fusion Cloud 953,Software,Brussels,PT,1-10
954,Green Consulting 954,Media,Málaga,BE,1000+
955,Prime Finance 955,Gaming,Madrid,IE,201-1000
956,Nimbus Networks 956,AI,Zaragoza,FR,11-50
957,Atlas Finance 957,FinTech,Alicante,NL,1000+
958,Quantum Logistics 958,Media,Porto,DE,1-10
959,Data Health 959,Retail,Madrid,IE,1-10
960,Astra Partners 960,Cybersecurity,Madrid,IE,201-1000
961,Global Consulting 961,HealthTech,Brussels,BE,1000+
962,Next Manufacturing 962,EdTech,Dublin,NL,1000+
963,Fusion Partners 963,HealthTech,Brussels,ES,51-200
964,Nova Works 964,Cybersecurity,Valladolid,ES,1-10
965,Data Works 965,EdTech,Murcia,IT,11-50
966,Urban Partners 966,Cybersecurity,Valencia,BE,51-200
967,Global Finance 967,Logistics,Valladolid,IT,1-10
968,Tech Works 968,Media,Málaga,PT,11-50
969,Pulse Security 969,HealthTech,Porto,PT,1-10
970,Urban Partners 970,Media,Sevilla,FR,1000+
971,Prime Manufacturing 971,FinTech,Alicante,ES,51-200
972,Smart Retail 972,FinTech,Rome,BE,51-200
973,Fusion Works 973,HealthTech,Paris,ES,51-200
974,Nimbus Labs 974,Media,Murcia,ES,11-50
